Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.6,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.65,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.7,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
Caribbean,Orbicella,1.75,9
